Titulo,Empresa,Ubicacion,Descripcion,Responsabilidades,Requisitos,Rango salarial,Tipo de empleo,Nivel de experiencia,Habilidades requeridas,Fecha de publicacion,Estado del empleo,Categoria de trabajo
Ingeniero Mecanico,Rappi,Medellin,Rappi esta buscando un ingeniero mecanico apasionado por la tecnologia para trabajar en Medellin. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",3355963,medio_tiempo,junior,"GCP, BigQuery, Airflow",2025-05-17 20:01:17,True,ingenieria_informatica
Ingeniero Mecanico,Avianca,Pereira,Avianca esta buscando un ingeniero mecanico apasionado por la tecnologia para trabajar en Pereira. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",3891552,pasantia,junior,"C#, .NET, Azure",2025-05-17 20:02:17,True,ingenieria
Ingeniero de Seguridad,Carvajal,Pereira,Carvajal esta buscando un ingeniero de seguridad apasionado por la tecnologia para trabajar en Pereira. El profesional sera responsable de identificar y mitigar vulnerabilidades.,"Auditar sistemas, implementar controles de seguridad y capacitar al equipo en mejores practicas.","Formacion en ciberseguridad, manejo de firewalls y herramientas de auditoria.",8518308,tiempo_completo,senior,"JavaScript, React, Node.js",2025-05-17 20:03:17,True,ingenieria
Ingeniero Frontend,Sura,Bucaramanga,Sura esta buscando un ingeniero frontend apasionado por la tecnologia para trabajar en Bucaramanga. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",9632811,medio_tiempo,senior,"Python, SQL, AWS",2025-05-17 20:04:17,True,ingenieria
Ingeniero de Redes,ETB,Bucaramanga,"ETB esta buscando un ingeniero de redes apasionado por la tecnologia para trabajar en Bucaramanga. Encargado del diseno, implementacion y mantenimiento de redes seguras y eficientes.","Configurar routers y switches, monitorear trafico y resolver incidencias.","Certificaciones en redes (CCNA/CCNP), experiencia con configuraciones de red.",7877208,pasantia,senior,"GCP, BigQuery, Airflow",2025-05-17 20:05:17,True,ingenieria
Ingeniero de Software,Alkosto,Barranquilla,Alkosto esta buscando un ingeniero de software apasionado por la tecnologia para trabajar en Barranquilla. El candidato ideal debera participar en el ciclo completo de desarrollo de software.,"Desarrollar y mantener aplicaciones escalables, colaborar con otros desarrolladores y participar en revisiones de codigo.","Experiencia en desarrollo de aplicaciones, manejo de frameworks modernos y control de versiones.",3073201,pasantia,junior,"C#, .NET, Azure",2025-05-17 20:06:17,True,ingenieria
Ingeniero Frontend,Grupo Exito,Cali,Grupo Exito esta buscando un ingeniero frontend apasionado por la tecnologia para trabajar en Cali. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",7282093,pasantia,senior,"GCP, BigQuery, Airflow",2025-05-17 20:07:17,True,ingenieria
Ingeniero Mecanico,Postobon,Barranquilla,Postobon esta buscando un ingeniero mecanico apasionado por la tecnologia para trabajar en Barranquilla. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",8643336,tiempo_completo,senior,"Java, Spring, Docker",2025-05-17 20:08:17,True,ingenieria_informatica
Ingeniero Frontend,Claro Colombia,Cartagena,Claro Colombia esta buscando un ingeniero frontend apasionado por la tecnologia para trabajar en Cartagena. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",10757938,pasantia,senior,"GCP, BigQuery, Airflow",2025-05-17 20:09:17,True,ingenieria
Ingeniero de Seguridad,Tigo,Medellin,Tigo esta buscando un ingeniero de seguridad apasionado por la tecnologia para trabajar en Medellin. El profesional sera responsable de identificar y mitigar vulnerabilidades.,"Auditar sistemas, implementar controles de seguridad y capacitar al equipo en mejores practicas.","Formacion en ciberseguridad, manejo de firewalls y herramientas de auditoria.",9289028,medio_tiempo,senior,"GCP, BigQuery, Airflow",2025-05-17 20:10:17,True,ingenieria
Ingeniero DevOps,Postobon,Barranquilla,Postobon esta buscando un ingeniero devops apasionado por la tecnologia para trabajar en Barranquilla. El rol implica automatizar y optimizar los pipelines de entrega continua.,"Configurar entornos de despliegue continuo, gestionar infraestructura como codigo y monitorear servicios.","Familiaridad con herramientas CI/CD, contenedores y servicios en la nube.",9977722,pasantia,senior,"C#, .NET, Azure",2025-05-17 20:11:17,True,ingenieria
Ingeniero de Automatizacion,Tigo,Cartagena,Tigo esta buscando un ingeniero de automatizacion apasionado por la tecnologia para trabajar en Cartagena. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",8653911,medio_tiempo,senior,"Java, Spring, Docker",2025-05-17 20:12:17,True,ingenieria
Ingeniero Frontend,Postobon,Cali,Postobon esta buscando un ingeniero frontend apasionado por la tecnologia para trabajar en Cali. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",3352153,medio_tiempo,junior,"Python, SQL, AWS",2025-05-17 20:13:17,True,ingenieria_informatica
Ingeniero Industrial,Grupo Nutresa,Cartagena,Grupo Nutresa esta buscando un ingeniero industrial apasionado por la tecnologia para trabajar en Cartagena. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",7027194,tiempo_completo,senior,"C#, .NET, Azure",2025-05-17 20:14:17,True,ingenieria
Ingeniero Backend,ETB,Bucaramanga,ETB esta buscando un ingeniero backend apasionado por la tecnologia para trabajar en Bucaramanga. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",9172119,pasantia,senior,"Python, SQL, AWS",2025-05-17 20:15:17,True,ingenieria
Ingeniero de Software,Carvajal,Medellin,Carvajal esta buscando un ingeniero de software apasionado por la tecnologia para trabajar en Medellin. El candidato ideal debera participar en el ciclo completo de desarrollo de software.,"Desarrollar y mantener aplicaciones escalables, colaborar con otros desarrolladores y participar en revisiones de codigo.","Experiencia en desarrollo de aplicaciones, manejo de frameworks modernos y control de versiones.",8408974,tiempo_completo,senior,"GCP, BigQuery, Airflow",2025-05-17 20:16:17,True,ingenieria
Ingeniero QA,Postobon,Medellin,Postobon esta buscando un ingeniero qa apasionado por la tecnologia para trabajar en Medellin. Responsable de la calidad del software a traves de pruebas manuales y automatizadas.,"Crear planes de prueba, ejecutar pruebas automatizadas y documentar errores.",Experiencia con herramientas de pruebas como Selenium y metodologias Agile.,5278600,medio_tiempo,mid,"JavaScript, React, Node.js",2025-05-17 20:17:17,True,ingenieria_informatica
Ingeniero DevOps,Postobon,Pereira,Postobon esta buscando un ingeniero devops apasionado por la tecnologia para trabajar en Pereira. El rol implica automatizar y optimizar los pipelines de entrega continua.,"Configurar entornos de despliegue continuo, gestionar infraestructura como codigo y monitorear servicios.","Familiaridad con herramientas CI/CD, contenedores y servicios en la nube.",5844812,pasantia,mid,"Python, SQL, AWS",2025-05-17 20:18:17,True,ingenieria
Ingeniero de Automatizacion,Alkosto,Cartagena,Alkosto esta buscando un ingeniero de automatizacion apasionado por la tecnologia para trabajar en Cartagena. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",5728855,medio_tiempo,mid,"Linux, Kubernetes, Terraform",2025-05-17 20:19:17,True,ingenieria_informatica
Ingeniero de Sistemas,Grupo Exito,Barranquilla,Grupo Exito esta buscando un ingeniero de sistemas apasionado por la tecnologia para trabajar en Barranquilla. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",3036413,pasantia,junior,"Java, Spring, Docker",2025-05-17 20:20:17,True,ingenieria
Ingeniero Mecanico,Ecopetrol,Cali,Ecopetrol esta buscando un ingeniero mecanico apasionado por la tecnologia para trabajar en Cali. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",7943607,medio_tiempo,senior,"GCP, BigQuery, Airflow",2025-05-17 20:21:17,True,ingenieria_informatica
Ingeniero DevOps,Grupo Exito,Pereira,Grupo Exito esta buscando un ingeniero devops apasionado por la tecnologia para trabajar en Pereira. El rol implica automatizar y optimizar los pipelines de entrega continua.,"Configurar entornos de despliegue continuo, gestionar infraestructura como codigo y monitorear servicios.","Familiaridad con herramientas CI/CD, contenedores y servicios en la nube.",11413261,pasantia,senior,"Linux, Kubernetes, Terraform",2025-05-17 20:22:17,True,ingenieria
Ingeniero Electronico,Postobon,Pereira,Postobon esta buscando un ingeniero electronico apasionado por la tecnologia para trabajar en Pereira. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",5577564,pasantia,mid,"Linux, Kubernetes, Terraform",2025-05-17 20:23:17,True,ingenieria
Ingeniero de Datos,Grupo Nutresa,Pereira,Grupo Nutresa esta buscando un ingeniero de datos apasionado por la tecnologia para trabajar en Pereira. Este rol implica el manejo y procesamiento de grandes volumenes de datos para generar valor.,"Construir pipelines de datos, asegurar la calidad de los datos y colaborar con analistas.","Conocimiento en bases de datos, SQL y herramientas de procesamiento como Spark o Hadoop.",7109296,tiempo_completo,senior,"JavaScript, React, Node.js",2025-05-17 20:24:17,True,ingenieria
Ingeniero QA,Postobon,Pereira,Postobon esta buscando un ingeniero qa apasionado por la tecnologia para trabajar en Pereira. Responsable de la calidad del software a traves de pruebas manuales y automatizadas.,"Crear planes de prueba, ejecutar pruebas automatizadas y documentar errores.",Experiencia con herramientas de pruebas como Selenium y metodologias Agile.,6205981,tiempo_completo,mid,"Java, Spring, Docker",2025-05-17 20:25:17,True,ingenieria_informatica
Ingeniero Electronico,Carvajal,Cali,Carvajal esta buscando un ingeniero electronico apasionado por la tecnologia para trabajar en Cali. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",3113219,medio_tiempo,junior,"Python, SQL, AWS",2025-05-17 20:26:17,True,ingenieria
Ingeniero Industrial,Grupo Nutresa,Cali,Grupo Nutresa esta buscando un ingeniero industrial apasionado por la tecnologia para trabajar en Cali. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",4963365,tiempo_completo,mid,"Linux, Kubernetes, Terraform",2025-05-17 20:27:17,True,ingenieria
Ingeniero de Seguridad,Grupo Energia Bogota,Medellin,Grupo Energia Bogota esta buscando un ingeniero de seguridad apasionado por la tecnologia para trabajar en Medellin. El profesional sera responsable de identificar y mitigar vulnerabilidades.,"Auditar sistemas, implementar controles de seguridad y capacitar al equipo en mejores practicas.","Formacion en ciberseguridad, manejo de firewalls y herramientas de auditoria.",7138151,medio_tiempo,senior,"Linux, Kubernetes, Terraform",2025-05-17 20:28:17,True,ingenieria_informatica
Ingeniero DevOps,Avianca,Bucaramanga,Avianca esta buscando un ingeniero devops apasionado por la tecnologia para trabajar en Bucaramanga. El rol implica automatizar y optimizar los pipelines de entrega continua.,"Configurar entornos de despliegue continuo, gestionar infraestructura como codigo y monitorear servicios.","Familiaridad con herramientas CI/CD, contenedores y servicios en la nube.",9144442,tiempo_completo,senior,"Java, Spring, Docker",2025-05-17 20:29:17,True,ingenieria
Ingeniero de Machine Learning,ETB,Bogota,ETB esta buscando un ingeniero de machine learning apasionado por la tecnologia para trabajar en Bogota. Desarrollara modelos de aprendizaje automatico aplicables a problemas reales.,"Entrenar y evaluar modelos, seleccionar algoritmos adecuados y preparar datasets.","Manejo de librerias como TensorFlow o scikit-learn, y conocimientos estadisticos.",3986717,medio_tiempo,junior,"JavaScript, React, Node.js",2025-05-17 20:30:17,True,ingenieria
Ingeniero de Machine Learning,Grupo Nutresa,Bogota,Grupo Nutresa esta buscando un ingeniero de machine learning apasionado por la tecnologia para trabajar en Bogota. Desarrollara modelos de aprendizaje automatico aplicables a problemas reales.,"Entrenar y evaluar modelos, seleccionar algoritmos adecuados y preparar datasets.","Manejo de librerias como TensorFlow o scikit-learn, y conocimientos estadisticos.",5698756,tiempo_completo,mid,"Linux, Kubernetes, Terraform",2025-05-17 20:31:17,True,ingenieria
Ingeniero de Sistemas,Carvajal,Bucaramanga,Carvajal esta buscando un ingeniero de sistemas apasionado por la tecnologia para trabajar en Bucaramanga. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",10958738,tiempo_completo,senior,"Python, SQL, AWS",2025-05-17 20:32:17,True,ingenieria_informatica
Ingeniero Backend,Ecopetrol,Medellin,Ecopetrol esta buscando un ingeniero backend apasionado por la tecnologia para trabajar en Medellin. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",6287933,medio_tiempo,mid,"Java, Spring, Docker",2025-05-17 20:33:17,True,ingenieria
Ingeniero de Redes,Grupo Nutresa,Pereira,"Grupo Nutresa esta buscando un ingeniero de redes apasionado por la tecnologia para trabajar en Pereira. Encargado del diseno, implementacion y mantenimiento de redes seguras y eficientes.","Configurar routers y switches, monitorear trafico y resolver incidencias.","Certificaciones en redes (CCNA/CCNP), experiencia con configuraciones de red.",4741291,tiempo_completo,mid,"GCP, BigQuery, Airflow",2025-05-17 20:34:17,True,ingenieria_informatica
Ingeniero de Redes,Bancolombia,Barranquilla,"Bancolombia esta buscando un ingeniero de redes apasionado por la tecnologia para trabajar en Barranquilla. Encargado del diseno, implementacion y mantenimiento de redes seguras y eficientes.","Configurar routers y switches, monitorear trafico y resolver incidencias.","Certificaciones en redes (CCNA/CCNP), experiencia con configuraciones de red.",3155394,pasantia,junior,"Java, Spring, Docker",2025-05-17 20:35:17,True,ingenieria
Ingeniero QA,Tigo,Barranquilla,Tigo esta buscando un ingeniero qa apasionado por la tecnologia para trabajar en Barranquilla. Responsable de la calidad del software a traves de pruebas manuales y automatizadas.,"Crear planes de prueba, ejecutar pruebas automatizadas y documentar errores.",Experiencia con herramientas de pruebas como Selenium y metodologias Agile.,7220740,medio_tiempo,senior,"Python, SQL, AWS",2025-05-17 20:36:17,True,ingenieria
Ingeniero de Automatizacion,Ecopetrol,Pereira,Ecopetrol esta buscando un ingeniero de automatizacion apasionado por la tecnologia para trabajar en Pereira. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",6513047,tiempo_completo,mid,"Java, Spring, Docker",2025-05-17 20:37:17,True,ingenieria_informatica
Ingeniero Electronico,Rappi,Medellin,Rappi esta buscando un ingeniero electronico apasionado por la tecnologia para trabajar en Medellin. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",11352035,pasantia,senior,"JavaScript, React, Node.js",2025-05-17 20:38:17,True,ingenieria_informatica
Ingeniero QA,Grupo Energia Bogota,Pereira,Grupo Energia Bogota esta buscando un ingeniero qa apasionado por la tecnologia para trabajar en Pereira. Responsable de la calidad del software a traves de pruebas manuales y automatizadas.,"Crear planes de prueba, ejecutar pruebas automatizadas y documentar errores.",Experiencia con herramientas de pruebas como Selenium y metodologias Agile.,8511695,medio_tiempo,senior,"GCP, BigQuery, Airflow",2025-05-17 20:39:17,True,ingenieria
Ingeniero de Software,Bancolombia,Barranquilla,Bancolombia esta buscando un ingeniero de software apasionado por la tecnologia para trabajar en Barranquilla. El candidato ideal debera participar en el ciclo completo de desarrollo de software.,"Desarrollar y mantener aplicaciones escalables, colaborar con otros desarrolladores y participar en revisiones de codigo.","Experiencia en desarrollo de aplicaciones, manejo de frameworks modernos y control de versiones.",3369296,pasantia,junior,"Java, Spring, Docker",2025-05-17 20:40:17,True,ingenieria_informatica
Ingeniero de Sistemas,Alkosto,Medellin,Alkosto esta buscando un ingeniero de sistemas apasionado por la tecnologia para trabajar en Medellin. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",4025619,pasantia,mid,"Java, Spring, Docker",2025-05-17 20:41:17,True,ingenieria
Ingeniero QA,Claro Colombia,Cali,Claro Colombia esta buscando un ingeniero qa apasionado por la tecnologia para trabajar en Cali. Responsable de la calidad del software a traves de pruebas manuales y automatizadas.,"Crear planes de prueba, ejecutar pruebas automatizadas y documentar errores.",Experiencia con herramientas de pruebas como Selenium y metodologias Agile.,3027276,tiempo_completo,junior,"Java, Spring, Docker",2025-05-17 20:42:17,True,ingenieria_informatica
Ingeniero de Datos,Carvajal,Bogota,Carvajal esta buscando un ingeniero de datos apasionado por la tecnologia para trabajar en Bogota. Este rol implica el manejo y procesamiento de grandes volumenes de datos para generar valor.,"Construir pipelines de datos, asegurar la calidad de los datos y colaborar con analistas.","Conocimiento en bases de datos, SQL y herramientas de procesamiento como Spark o Hadoop.",6156443,medio_tiempo,mid,"JavaScript, React, Node.js",2025-05-17 20:43:17,True,ingenieria_informatica
Ingeniero de Datos,Postobon,Medellin,Postobon esta buscando un ingeniero de datos apasionado por la tecnologia para trabajar en Medellin. Este rol implica el manejo y procesamiento de grandes volumenes de datos para generar valor.,"Construir pipelines de datos, asegurar la calidad de los datos y colaborar con analistas.","Conocimiento en bases de datos, SQL y herramientas de procesamiento como Spark o Hadoop.",8536105,pasantia,senior,"C#, .NET, Azure",2025-05-17 20:44:17,True,ingenieria_informatica
Ingeniero de Seguridad,Grupo Nutresa,Bogota,Grupo Nutresa esta buscando un ingeniero de seguridad apasionado por la tecnologia para trabajar en Bogota. El profesional sera responsable de identificar y mitigar vulnerabilidades.,"Auditar sistemas, implementar controles de seguridad y capacitar al equipo en mejores practicas.","Formacion en ciberseguridad, manejo de firewalls y herramientas de auditoria.",2930681,tiempo_completo,junior,"JavaScript, React, Node.js",2025-05-17 20:45:17,True,ingenieria
Ingeniero de Machine Learning,Claro Colombia,Cali,Claro Colombia esta buscando un ingeniero de machine learning apasionado por la tecnologia para trabajar en Cali. Desarrollara modelos de aprendizaje automatico aplicables a problemas reales.,"Entrenar y evaluar modelos, seleccionar algoritmos adecuados y preparar datasets.","Manejo de librerias como TensorFlow o scikit-learn, y conocimientos estadisticos.",2578677,medio_tiempo,junior,"Linux, Kubernetes, Terraform",2025-05-17 20:46:17,True,ingenieria
Ingeniero Mecanico,Ecopetrol,Bucaramanga,Ecopetrol esta buscando un ingeniero mecanico apasionado por la tecnologia para trabajar en Bucaramanga. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",11379380,pasantia,senior,"Java, Spring, Docker",2025-05-17 20:47:17,True,ingenieria_informatica
Ingeniero Electronico,Claro Colombia,Medellin,Claro Colombia esta buscando un ingeniero electronico apasionado por la tecnologia para trabajar en Medellin. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",5648396,pasantia,mid,"Python, SQL, AWS",2025-05-17 20:48:17,True,ingenieria
Ingeniero Electronico,Bancolombia,Pereira,Bancolombia esta buscando un ingeniero electronico apasionado por la tecnologia para trabajar en Pereira. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",2945371,medio_tiempo,junior,"GCP, BigQuery, Airflow",2025-05-17 20:49:17,True,ingenieria_informatica
Ingeniero Industrial,Sura,Barranquilla,Sura esta buscando un ingeniero industrial apasionado por la tecnologia para trabajar en Barranquilla. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",4437912,pasantia,mid,"Linux, Kubernetes, Terraform",2025-05-17 20:50:17,True,ingenieria
Ingeniero Electronico,Grupo Energia Bogota,Cali,Grupo Energia Bogota esta buscando un ingeniero electronico apasionado por la tecnologia para trabajar en Cali. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",11594547,tiempo_completo,senior,"Java, Spring, Docker",2025-05-17 20:51:17,True,ingenieria_informatica
Ingeniero de Sistemas,ETB,Pereira,ETB esta buscando un ingeniero de sistemas apasionado por la tecnologia para trabajar en Pereira. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",5173249,tiempo_completo,mid,"Python, SQL, AWS",2025-05-17 20:52:17,True,ingenieria
Ingeniero Backend,Claro Colombia,Pereira,Claro Colombia esta buscando un ingeniero backend apasionado por la tecnologia para trabajar en Pereira. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",4063908,pasantia,mid,"Linux, Kubernetes, Terraform",2025-05-17 20:53:17,True,ingenieria_informatica
Ingeniero de Redes,Tigo,Pereira,"Tigo esta buscando un ingeniero de redes apasionado por la tecnologia para trabajar en Pereira. Encargado del diseno, implementacion y mantenimiento de redes seguras y eficientes.","Configurar routers y switches, monitorear trafico y resolver incidencias.","Certificaciones en redes (CCNA/CCNP), experiencia con configuraciones de red.",10645812,tiempo_completo,senior,"Linux, Kubernetes, Terraform",2025-05-17 20:54:17,True,ingenieria_informatica
Ingeniero de Redes,Ecopetrol,Cali,"Ecopetrol esta buscando un ingeniero de redes apasionado por la tecnologia para trabajar en Cali. Encargado del diseno, implementacion y mantenimiento de redes seguras y eficientes.","Configurar routers y switches, monitorear trafico y resolver incidencias.","Certificaciones en redes (CCNA/CCNP), experiencia con configuraciones de red.",5873345,tiempo_completo,mid,"GCP, BigQuery, Airflow",2025-05-17 20:55:17,True,ingenieria
Ingeniero de Automatizacion,Bancolombia,Bucaramanga,Bancolombia esta buscando un ingeniero de automatizacion apasionado por la tecnologia para trabajar en Bucaramanga. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",3766246,pasantia,junior,"Linux, Kubernetes, Terraform",2025-05-17 20:56:17,True,ingenieria
Ingeniero de Redes,Avianca,Barranquilla,"Avianca esta buscando un ingeniero de redes apasionado por la tecnologia para trabajar en Barranquilla. Encargado del diseno, implementacion y mantenimiento de redes seguras y eficientes.","Configurar routers y switches, monitorear trafico y resolver incidencias.","Certificaciones en redes (CCNA/CCNP), experiencia con configuraciones de red.",3972309,medio_tiempo,junior,"C#, .NET, Azure",2025-05-17 20:57:17,True,ingenieria
Ingeniero Electronico,Carvajal,Bucaramanga,Carvajal esta buscando un ingeniero electronico apasionado por la tecnologia para trabajar en Bucaramanga. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",10165863,tiempo_completo,senior,"JavaScript, React, Node.js",2025-05-17 20:58:17,True,ingenieria_informatica
Ingeniero de Redes,Claro Colombia,Pereira,"Claro Colombia esta buscando un ingeniero de redes apasionado por la tecnologia para trabajar en Pereira. Encargado del diseno, implementacion y mantenimiento de redes seguras y eficientes.","Configurar routers y switches, monitorear trafico y resolver incidencias.","Certificaciones en redes (CCNA/CCNP), experiencia con configuraciones de red.",3256471,medio_tiempo,junior,"C#, .NET, Azure",2025-05-17 20:59:17,True,ingenieria
Ingeniero Electronico,Claro Colombia,Pereira,Claro Colombia esta buscando un ingeniero electronico apasionado por la tecnologia para trabajar en Pereira. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",4378453,medio_tiempo,mid,"Python, SQL, AWS",2025-05-17 21:00:17,True,ingenieria_informatica
Ingeniero de Seguridad,Postobon,Pereira,Postobon esta buscando un ingeniero de seguridad apasionado por la tecnologia para trabajar en Pereira. El profesional sera responsable de identificar y mitigar vulnerabilidades.,"Auditar sistemas, implementar controles de seguridad y capacitar al equipo en mejores practicas.","Formacion en ciberseguridad, manejo de firewalls y herramientas de auditoria.",8692515,tiempo_completo,senior,"Python, SQL, AWS",2025-05-17 21:01:17,True,ingenieria_informatica
Ingeniero Industrial,ETB,Bucaramanga,ETB esta buscando un ingeniero industrial apasionado por la tecnologia para trabajar en Bucaramanga. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",2655522,pasantia,junior,"Linux, Kubernetes, Terraform",2025-05-17 21:02:17,True,ingenieria
