Titulo,Empresa,Ubicacion,Descripcion,Responsabilidades,Requisitos,Rango salarial,Tipo de empleo,Nivel de experiencia,Habilidades requeridas,Fecha de publicacion,Estado del empleo,Categoria de trabajo
Social Media Manager,Laika,Manizales,Laika busca un social media manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de social media manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.017.641,medio_tiempo,entry,"HubSpot, Google Ads, Figma, WordPress, Email Marketing, Content Marketing, SEM",2025-05-18 06:37:58,True,marketing_digital
SEO Manager,Rappi,Cartagena,Rappi busca un seo manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de seo manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.993.801,remoto,mid,"Copywriting, SEM, SEO, Email Marketing, Google Ads, Ahrefs, CRM",2025-05-11 16:07:58,True,marketing_digital
Growth Marketer,Havas Group,Bucaramanga,Havas Group busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.580.201,freelance,entry,"Canva, Copywriting, WordPress, Ahrefs, Figma, CSS, Google Data Studio",2025-05-08 08:01:58,True,marketing_digital
SEO Manager,Imaginamos,Medellin,Imaginamos busca un seo manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de seo manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.463.262,tiempo_completo,mid,"Google Data Studio, Google Ads, HTML, Copywriting, Figma",2025-04-30 11:36:58,True,marketing_digital
Coordinador de marketing digital,Sancho BBDO,Cartagena,Sancho BBDO busca un coordinador de marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de coordinador de marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.798.612,pasantia,senior,"SEM, Analytics, Figma, CSS, Canva, CRM, Google Ads",2025-05-06 10:40:58,True,marketing_digital
Growth Marketer,Sancho BBDO,Bucaramanga,Sancho BBDO busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.650.804,tiempo_completo,entry,"Content Marketing, SEM, CRM, Google Data Studio, Ahrefs, HubSpot, WordPress",2025-05-10 07:22:58,True,marketing_digital
Analista de performance,Mercado Libre,Barranquilla,Mercado Libre busca un analista de performance apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de analista de performance, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.187.744,pasantia,entry,"SEM, Figma, Google Tag Manager, SEO, Analytics, CSS, Copywriting",2025-04-30 23:13:58,True,marketing_digital
Email Marketing Manager,Imaginamos,Cali,Imaginamos busca un email marketing manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de email marketing manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.164.355,remoto,mid,"SEO, Meta Business Suite, Canva, Copywriting, WordPress, Google Tag Manager",2025-05-17 10:07:58,True,marketing_digital
E-commerce Analyst,Rappi,Medellin,Rappi busca un e-commerce analyst apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de e-commerce analyst, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.932.253,freelance,entry,"Ahrefs, HTML, Canva, Google Data Studio",2025-05-11 22:41:58,True,marketing_digital
SEO Manager,Laika,Bucaramanga,Laika busca un seo manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de seo manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.553.676,pasantia,mid,"WordPress, HTML, Analytics, CRM, Meta Business Suite, Google Tag Manager",2025-04-29 20:36:58,True,marketing_digital
Especialista en marketing digital,Digital Ware,Bogota,Digital Ware busca un especialista en marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.928.922,medio_tiempo,mid,"WordPress, Content Marketing, SEM, Google Ads, Google Data Studio, SEO, Analytics",2025-04-30 23:32:58,True,marketing_digital
Especialista en publicidad digital,Sancho BBDO,Cali,Sancho BBDO busca un especialista en publicidad digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en publicidad digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.399.272,remoto,mid,"Content Marketing, Canva, Analytics, SEM",2025-04-27 22:00:58,True,marketing_digital
E-commerce Analyst,Sancho BBDO,Cali,Sancho BBDO busca un e-commerce analyst apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de e-commerce analyst, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.460.394,remoto,senior,"HubSpot, SEO, Figma, WordPress, Google Data Studio, CRM",2025-04-23 12:25:58,True,marketing_digital
Growth Marketer,Havas Group,Bucaramanga,Havas Group busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.705.185,freelance,entry,"Copywriting, Google Ads, HTML, WordPress",2025-05-04 11:08:58,True,marketing_digital
E-commerce Analyst,Falabella,Bogota,Falabella busca un e-commerce analyst apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de e-commerce analyst, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.175.510,medio_tiempo,mid,"Google Ads, CSS, Content Marketing, Analytics, Google Tag Manager, Google Data Studio, Copywriting",2025-05-06 22:52:58,True,marketing_digital
Growth Marketer,Merkle,Medellin,Merkle busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.646.603,freelance,mid,"Google Ads, Canva, Content Marketing, SEM, Copywriting",2025-04-19 16:00:58,True,marketing_digital
Especialista en publicidad digital,Digital Ware,Bucaramanga,Digital Ware busca un especialista en publicidad digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en publicidad digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.284.216,freelance,senior,"CRM, Ahrefs, Canva, Figma, HTML, Email Marketing",2025-05-17 18:14:58,True,marketing_digital
Especialista en publicidad digital,Sancho BBDO,Barranquilla,Sancho BBDO busca un especialista en publicidad digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en publicidad digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.102.160,remoto,senior,"CSS, Content Marketing, CRM, Figma, Ahrefs, Canva, Analytics",2025-05-10 20:50:58,True,marketing_digital
Social Media Manager,Sancho BBDO,Bogota,Sancho BBDO busca un social media manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de social media manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.494.370,medio_tiempo,mid,"HTML, Google Data Studio, Copywriting, CRM, Google Tag Manager, SEO",2025-05-14 20:03:58,True,marketing_digital
E-commerce Analyst,Publicis Groupe,Medellin,Publicis Groupe busca un e-commerce analyst apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de e-commerce analyst, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.463.835,medio_tiempo,senior,"HubSpot, WordPress, Google Ads, Ahrefs, CRM, CSS, SEM",2025-04-24 19:18:58,True,marketing_digital
Social Media Manager,Imaginamos,Manizales,Imaginamos busca un social media manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de social media manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.096.083,medio_tiempo,entry,"Figma, Analytics, Email Marketing, CRM, Copywriting, HTML",2025-04-26 17:04:58,True,marketing_digital
Growth Marketer,Publicis Groupe,Manizales,Publicis Groupe busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.681.116,tiempo_completo,entry,"SEO, Canva, HTML, Copywriting, HubSpot",2025-05-12 05:36:58,True,marketing_digital
Social Media Manager,Publicis Groupe,Manizales,Publicis Groupe busca un social media manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de social media manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.944.761,medio_tiempo,senior,"Copywriting, Email Marketing, Meta Business Suite, Google Ads, SEM",2025-04-21 08:24:58,True,marketing_digital
Especialista en publicidad digital,Mercado Libre,Barranquilla,Mercado Libre busca un especialista en publicidad digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en publicidad digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.801.148,freelance,senior,"Analytics, Google Ads, CRM, HTML, Google Tag Manager, Canva, CSS",2025-05-03 11:14:58,True,marketing_digital
E-commerce Analyst,Mercado Libre,Barranquilla,Mercado Libre busca un e-commerce analyst apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de e-commerce analyst, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.886.591,medio_tiempo,senior,"CSS, CRM, Content Marketing, Copywriting, Email Marketing, HubSpot, SEO",2025-05-02 03:20:58,True,marketing_digital
E-commerce Analyst,Imaginamos,Manizales,Imaginamos busca un e-commerce analyst apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de e-commerce analyst, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.817.475,medio_tiempo,entry,"Meta Business Suite, Google Tag Manager, Email Marketing, Google Ads, SEO, Figma",2025-04-21 02:09:58,True,marketing_digital
Email Marketing Manager,Mercado Libre,Bogota,Mercado Libre busca un email marketing manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de email marketing manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.849.517,tiempo_completo,senior,"Email Marketing, SEO, CRM, Canva, Analytics, WordPress, SEM",2025-05-09 09:05:58,True,marketing_digital
Coordinador de marketing digital,Sancho BBDO,Bucaramanga,Sancho BBDO busca un coordinador de marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de coordinador de marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.115.420,remoto,mid,"Email Marketing, Google Tag Manager, Google Ads, SEM, CSS, Copywriting",2025-05-11 11:11:58,True,marketing_digital
Analista de performance,Laika,Bogota,Laika busca un analista de performance apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de analista de performance, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.633.676,pasantia,entry,"SEO, Canva, Figma, Google Ads, HTML",2025-04-23 09:56:58,True,marketing_digital
Social Media Manager,Laika,Bucaramanga,Laika busca un social media manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de social media manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.567.732,freelance,senior,"Google Data Studio, Ahrefs, Canva, CSS, SEO, SEM",2025-04-30 22:12:58,True,marketing_digital
Coordinador de marketing digital,Publicis Groupe,Medellin,Publicis Groupe busca un coordinador de marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de coordinador de marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.706.585,medio_tiempo,mid,"SEO, Google Data Studio, SEM, CRM",2025-05-01 01:13:58,True,marketing_digital
Growth Marketer,Imaginamos,Bogota,Imaginamos busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.880.951,pasantia,mid,"Meta Business Suite, Google Ads, Google Data Studio, Figma, HTML, HubSpot",2025-04-29 20:39:58,True,marketing_digital
Social Media Manager,Mercado Libre,Bogota,Mercado Libre busca un social media manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de social media manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.713.660,medio_tiempo,mid,"CRM, Email Marketing, HubSpot, Google Ads",2025-05-13 20:38:58,True,marketing_digital
Coordinador de marketing digital,Sancho BBDO,Barranquilla,Sancho BBDO busca un coordinador de marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de coordinador de marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.122.716,remoto,entry,"HTML, Content Marketing, HubSpot, Copywriting, Google Tag Manager, CSS",2025-05-11 21:07:58,True,marketing_digital
Email Marketing Manager,Publicis Groupe,Bogota,Publicis Groupe busca un email marketing manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de email marketing manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.825.225,tiempo_completo,mid,"Email Marketing, Copywriting, SEO, CRM, HTML, Content Marketing",2025-04-21 16:05:58,True,marketing_digital
Especialista en marketing digital,Merkle,Bucaramanga,Merkle busca un especialista en marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.612.065,freelance,senior,"SEO, Analytics, Google Data Studio, Meta Business Suite, Content Marketing",2025-05-18 02:20:58,True,marketing_digital
Growth Marketer,Publicis Groupe,Bucaramanga,Publicis Groupe busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.236.935,pasantia,mid,"Canva, Ahrefs, WordPress, Meta Business Suite, CRM, CSS",2025-04-25 16:33:58,True,marketing_digital
SEO Manager,Publicis Groupe,Medellin,Publicis Groupe busca un seo manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de seo manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.944.898,pasantia,mid,"Canva, Google Tag Manager, Copywriting, Google Ads",2025-04-23 01:45:58,True,marketing_digital
SEO Manager,Mercado Libre,Medellin,Mercado Libre busca un seo manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de seo manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.067.681,freelance,entry,"SEM, Google Data Studio, Figma, CSS, Google Ads",2025-04-20 19:02:58,True,marketing_digital
Content Strategist,Mercado Libre,Medellin,Mercado Libre busca un content strategist apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de content strategist, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.244.682,remoto,senior,"SEO, Google Ads, Ahrefs, Meta Business Suite, WordPress, SEM",2025-04-21 15:40:58,True,marketing_digital
E-commerce Analyst,Merkle,Cali,Merkle busca un e-commerce analyst apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de e-commerce analyst, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.590.621,pasantia,mid,"Content Marketing, Canva, Figma, HTML, Copywriting, Google Ads, Google Tag Manager",2025-05-10 08:21:58,True,marketing_digital
Content Strategist,Mercado Libre,Cartagena,Mercado Libre busca un content strategist apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de content strategist, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.196.184,tiempo_completo,senior,"Canva, Analytics, SEO, Email Marketing, Meta Business Suite, Google Data Studio",2025-04-28 03:25:58,True,marketing_digital
Coordinador de marketing digital,Mercado Libre,Manizales,Mercado Libre busca un coordinador de marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de coordinador de marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.011.516,pasantia,senior,"CSS, Meta Business Suite, Canva, Figma, Ahrefs",2025-05-13 17:05:58,True,marketing_digital
E-commerce Analyst,Havas Group,Barranquilla,Havas Group busca un e-commerce analyst apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de e-commerce analyst, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.724.255,tiempo_completo,entry,"Meta Business Suite, Google Ads, Copywriting, Figma, Canva",2025-05-13 07:36:58,True,marketing_digital
Especialista en publicidad digital,Rappi,Manizales,Rappi busca un especialista en publicidad digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en publicidad digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.525.303,medio_tiempo,mid,"Analytics, CRM, WordPress, Ahrefs, Google Ads, Figma, SEM",2025-04-25 22:49:58,True,marketing_digital
Analista de performance,Laika,Cali,Laika busca un analista de performance apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de analista de performance, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.151.360,medio_tiempo,senior,"SEM, Email Marketing, Analytics, CRM, Copywriting, Google Data Studio",2025-04-18 21:27:58,True,marketing_digital
